Address,Fasl,weight,khanevartype,province,town,Hoghugh_Income,Azad_Income,Other_Income,Yarane_Income,total_netincome
11401171826,1,348.310329497501,1,CharmahalBakhtiari,1,750010000.0,0.0,1049000000.0,0.0,1799010000.0
11401171829,1,348.310329497501,1,CharmahalBakhtiari,1,440000000.0,0.0,3600000.0,12180000.0,455780000.0
11401171832,1,348.310329497501,1,CharmahalBakhtiari,1,0.0,0.0,98360000.0,6720000.0,105080000.0
11401171838,1,348.310329497501,1,CharmahalBakhtiari,1,0.0,350000000.0,35040000.0,17640000.0,402680000.0
11401171841,1,348.310329497501,1,CharmahalBakhtiari,1,0.0,525000000.0,12360000.0,8085000.0,545445000.0
11401172226,1,290.258607914585,1,CharmahalBakhtiari,1,0.0,0.0,1290600000.0,10920000.0,1301520000.0
11401172229,1,290.258607914585,1,CharmahalBakhtiari,1,0.0,0.0,1214560000.0,12180000.0,1226740000.0
11401172232,1,290.258607914585,1,CharmahalBakhtiari,1,0.0,0.0,903000000.0,16380000.0,919380000.0
11401172235,1,290.258607914585,1,CharmahalBakhtiari,1,0.0,600000000.0,436360000.0,6720000.0,1043080000.0
11401172238,1,290.258607914585,1,CharmahalBakhtiari,1,120000000.0,0.0,404100000.0,23100000.0,547200000.0
11401172241,1,290.258607914585,1,CharmahalBakhtiari,1,0.0,0.0,256100000.0,5460000.0,261560000.0
11401172626,1,290.258607914585,1,CharmahalBakhtiari,1,0.0,962000000.0,64220000.0,14700000.0,1040920000.0
11401172629,1,290.258607914585,1,CharmahalBakhtiari,1,701960000.0,163000000.0,59720000.0,14700000.0,939380000.0
11401172633,1,290.258607914585,1,CharmahalBakhtiari,1,0.0,0.0,513850000.0,1050000.0,514900000.0
11401172635,1,290.258607914585,1,CharmahalBakhtiari,1,615000000.0,-17000000.0,45220000.0,14700000.0,657920000.0
11401172638,1,290.258607914585,1,CharmahalBakhtiari,1,0.0,1200000000.0,47220000.0,14700000.0,1261920000.0
11401172641,1,290.258607914585,1,CharmahalBakhtiari,1,390204612.0,0.0,52220000.0,14700000.0,457124612.0
11401173025,1,580.517215829169,1,CharmahalBakhtiari,1,0.0,1600000000.0,17000000.0,23100000.0,1640100000.0
11401173032,1,580.517215829169,1,CharmahalBakhtiari,1,82890756.0,0.0,893600000.0,23100000.0,999590756.0
11401173035,1,580.517215829169,1,CharmahalBakhtiari,1,0.0,1000000000.0,0.0,17640000.0,1017640000.0
11401173429,1,348.310329497501,1,CharmahalBakhtiari,1,0.0,0.0,1003100000.0,28560000.0,1031660000.0
11401173432,1,348.310329497501,1,CharmahalBakhtiari,1,0.0,125000000.0,128860000.0,12180000.0,266040000.0
11401173435,1,348.310329497501,1,CharmahalBakhtiari,1,0.0,0.0,112600000.0,20825000.0,133425000.0
11401173438,1,348.310329497501,1,CharmahalBakhtiari,1,0.0,0.0,625050000.0,1260000.0,626310000.0
11401173441,1,348.310329497501,1,CharmahalBakhtiari,1,376029040.0,0.0,55640000.0,17640000.0,449309040.0
11402173826,1,507.969073505798,1,CharmahalBakhtiari,2,0.0,1100000000.0,41760000.0,10150000.0,1151910000.0
11402173829,1,507.969073505798,1,CharmahalBakhtiari,2,420000000.0,0.0,806730000.0,10150000.0,1236880000.0
11402173832,1,507.969073505798,1,CharmahalBakhtiari,2,1557700000.0,0.0,61950000.0,22750000.0,1642400000.0
11402173835,1,507.969073505798,1,CharmahalBakhtiari,2,420000000.0,0.0,814600000.0,14700000.0,1249300000.0
11402173838,1,507.969073505798,1,CharmahalBakhtiari,2,0.0,0.0,713400000.0,5600000.0,719000000.0
11402173841,1,507.969073505798,1,CharmahalBakhtiari,2,960000000.0,0.0,5000000.0,0.0,965000000.0
11402174226,1,507.969073505798,1,CharmahalBakhtiari,2,811490000.0,0.0,15000000.0,12180000.0,838670000.0
11402174229,1,507.969073505798,1,CharmahalBakhtiari,2,0.0,0.0,868000000.0,6720000.0,874720000.0
11402174232,1,507.969073505798,1,CharmahalBakhtiari,2,1000100000.0,0.0,16000000.0,0.0,1016100000.0
11402174235,1,507.969073505798,1,CharmahalBakhtiari,2,0.0,2500000000.0,42000000.0,0.0,2542000000.0
11402174238,1,507.969073505798,1,CharmahalBakhtiari,2,4065350000.0,1200000000.0,780500000.0,0.0,6045850000.0
11402174241,1,507.969073505798,1,CharmahalBakhtiari,2,1000000000.0,0.0,15300000.0,17640000.0,1032940000.0
11402174629,1,1015.9381470116,1,CharmahalBakhtiari,2,0.0,550000000.0,41180000.0,12180000.0,603360000.0
11402174635,1,1015.9381470116,1,CharmahalBakhtiari,2,420000000.0,0.0,1181000000.0,0.0,1601000000.0
11402174638,1,1015.9381470116,1,CharmahalBakhtiari,2,0.0,0.0,240000000.0,0.0,240000000.0
11402175026,1,609.562888206958,1,CharmahalBakhtiari,2,273589587.0,237000000.0,1077800000.0,14700000.0,1603089587.0
11402175029,1,609.562888206958,1,CharmahalBakhtiari,2,1469000000.0,0.0,54300000.0,19250000.0,1542550000.0
11402175032,1,609.562888206958,1,CharmahalBakhtiari,2,0.0,0.0,226350000.0,1050000.0,227400000.0
