Address,Fasl,weight,khanevartype,province,town,Hoghugh_Income,Azad_Income,Other_Income,Yarane_Income,total_netincome
11401171720,4,282,1,CharmahalBakhtiari,1,0.0,600000000.0,411000000.0,12180000.0,1023180000.0
11401171723,4,282,1,CharmahalBakhtiari,1,655000000.0,0.0,16560000.0,12180000.0,683740000.0
11401171727,4,282,1,CharmahalBakhtiari,1,0.0,0.0,58900000.0,5460000.0,64360000.0
11401171729,4,282,1,CharmahalBakhtiari,1,890900000.0,0.0,19560000.0,12180000.0,922640000.0
11401171732,4,282,1,CharmahalBakhtiari,1,0.0,0.0,216600000.0,1260000.0,217860000.0
11401171735,4,282,1,CharmahalBakhtiari,1,0.0,0.0,26600000.0,1260000.0,27860000.0
11401171820,1,423,1,CharmahalBakhtiari,1,180000000.0,0.0,55940000.0,18340000.0,254280000.0
11401171823,1,423,1,CharmahalBakhtiari,1,0.0,300000000.0,10000000.0,18340000.0,328340000.0
11401171826,1,423,1,CharmahalBakhtiari,1,531990000.0,0.0,777200000.0,0.0,1309190000.0
11401171835,1,423,1,CharmahalBakhtiari,1,0.0,334000000.0,25160000.0,12880000.0,372040000.0
11401171920,2,282,1,CharmahalBakhtiari,1,780406000.0,0.0,26160000.0,21840000.0,828406000.0
11401171923,2,282,1,CharmahalBakhtiari,1,945090000.0,0.0,27600000.0,17640000.0,990330000.0
11401171926,2,282,1,CharmahalBakhtiari,1,450000000.0,0.0,23300000.0,12180000.0,485480000.0
11401171929,2,282,1,CharmahalBakhtiari,1,479500000.0,0.0,27300000.0,17640000.0,524440000.0
11401171932,2,282,1,CharmahalBakhtiari,1,605090000.0,0.0,85150000.0,12180000.0,702420000.0
11401171935,2,282,1,CharmahalBakhtiari,1,606530000.0,0.0,60000000.0,23100000.0,689630000.0
11401172020,3,423,1,CharmahalBakhtiari,1,1100000000.0,0.0,219260000.0,17640000.0,1336900000.0
11401172023,3,423,1,CharmahalBakhtiari,1,545000000.0,0.0,22490000.0,17640000.0,585130000.0
11401172026,3,423,1,CharmahalBakhtiari,1,0.0,0.0,1258500000.0,28560000.0,1287060000.0
11401172029,3,423,1,CharmahalBakhtiari,1,0.0,700000000.0,20640000.0,17640000.0,738280000.0
11401172120,4,282,1,CharmahalBakhtiari,1,0.0,0.0,489000000.0,9450000.0,498450000.0
11401172123,4,282,1,CharmahalBakhtiari,1,0.0,970000000.0,493800000.0,17640000.0,1481440000.0
11401172126,4,282,1,CharmahalBakhtiari,1,70000000.0,0.0,680840000.0,17640000.0,768480000.0
11401172129,4,282,1,CharmahalBakhtiari,1,0.0,1100000000.0,740200000.0,17640000.0,1857840000.0
