Address,Fasl,weight,khanevartype,province,town,Hoghugh_Income,Azad_Income,Other_Income,Yarane_Income,total_netincome
20001383919,2,169,1,Markazi,1,354000000.0,0.0,158600000.0,23100000.0,535700000.0
20001383923,2,169,1,Markazi,1,0.0,636000000.0,0.0,0.0,636000000.0
20001383925,2,169,1,Markazi,1,0.0,173000000.0,42320000.0,17640000.0,232960000.0
20001383929,2,169,1,Markazi,1,160000000.0,0.0,23560000.0,6720000.0,190280000.0
20001383932,2,169,1,Markazi,1,0.0,0.0,416360000.0,10920000.0,427280000.0
20001383935,2,169,1,Markazi,1,220000000.0,53000000.0,56560000.0,13545000.0,343105000.0
20001384021,3,169,1,Markazi,1,0.0,615000000.0,23800000.0,12180000.0,650980000.0
20001384022,3,169,1,Markazi,1,624000000.0,0.0,223800000.0,17640000.0,865440000.0
20001384026,3,169,1,Markazi,1,0.0,720000000.0,212600000.0,6720000.0,939320000.0
20001384029,3,169,1,Markazi,1,636000000.0,0.0,30800000.0,23100000.0,689900000.0
20001384032,3,169,1,Markazi,1,0.0,777000000.0,12600000.0,6720000.0,796320000.0
20001384035,3,169,1,Markazi,1,0.0,0.0,576600000.0,6720000.0,583320000.0
20001384121,4,169,1,Markazi,1,0.0,530000000.0,17000000.0,16380000.0,563380000.0
20001384123,4,169,1,Markazi,1,160000000.0,150000000.0,31000000.0,1260000.0,342260000.0
20001384126,4,169,1,Markazi,1,0.0,842000000.0,10000000.0,17640000.0,869640000.0
20001384129,4,169,1,Markazi,1,20000000.0,60000000.0,27000000.0,12180000.0,119180000.0
20001384132,4,169,1,Markazi,1,0.0,0.0,127000000.0,12180000.0,139180000.0
20001384135,4,169,1,Markazi,1,0.0,0.0,127000000.0,12180000.0,139180000.0
20001384220,1,203,1,Markazi,1,576000000.0,0.0,25600000.0,12880000.0,614480000.0
20001384223,1,203,1,Markazi,1,466000000.0,880000000.0,25600000.0,12880000.0,1384480000.0
20001384225,1,203,1,Markazi,1,600000000.0,0.0,25600000.0,12880000.0,638480000.0
20001384232,1,203,1,Markazi,1,0.0,797000000.0,25600000.0,12880000.0,835480000.0
20001384235,1,203,1,Markazi,1,0.0,0.0,560800000.0,7420000.0,568220000.0
20001384321,2,169,1,Markazi,1,0.0,871000000.0,211700000.0,6720000.0,1089420000.0
20001384322,2,169,1,Markazi,1,0.0,730000000.0,216900000.0,12180000.0,959080000.0
20001384326,2,169,1,Markazi,1,0.0,0.0,60000000.0,1260000.0,61260000.0
20001384327,2,169,1,Markazi,1,0.0,608000000.0,16900000.0,17640000.0,642540000.0
20001384332,2,169,1,Markazi,1,0.0,0.0,461700000.0,6720000.0,468420000.0
20001384335,2,169,1,Markazi,1,0.0,490000000.0,16900000.0,12180000.0,519080000.0
20001384420,3,203,1,Markazi,1,0.0,913000000.0,12600000.0,6720000.0,932320000.0
20001384423,3,203,1,Markazi,1,480000000.0,600000000.0,23800000.0,17640000.0,1121440000.0
20001384425,3,203,1,Markazi,1,0.0,590000000.0,210000000.0,23100000.0,823100000.0
20001384426,3,203,1,Markazi,1,0.0,660000000.0,12380000.0,17640000.0,690020000.0
20001384432,3,203,1,Markazi,1,540000000.0,737000000.0,23800000.0,17640000.0,1318440000.0
20001384521,4,169,1,Markazi,1,251680008.0,0.0,446360000.0,6720000.0,704760008.0
20001384522,4,169,1,Markazi,1,651760000.0,0.0,21000000.0,21840000.0,694600000.0
20001384525,4,169,1,Markazi,1,0.0,0.0,282360000.0,6720000.0,289080000.0
20001384528,4,169,1,Markazi,1,0.0,120000000.0,30520000.0,17640000.0,168160000.0
20001384532,4,169,1,Markazi,1,0.0,895000000.0,1247940000.0,16380000.0,2159320000.0
20001384535,4,169,1,Markazi,1,480000000.0,529000000.0,18960000.0,16380000.0,1044340000.0
20001384621,1,169,1,Markazi,1,444000000.0,0.0,30400000.0,17990000.0,492390000.0
20001384622,1,169,1,Markazi,1,0.0,0.0,374500000.0,1610000.0,376110000.0
20001384626,1,169,1,Markazi,1,0.0,0.0,320800000.0,7070000.0,327870000.0
20001384629,1,169,1,Markazi,1,480000000.0,0.0,25600000.0,12530000.0,518130000.0
20001384632,1,169,1,Markazi,1,480000000.0,0.0,15600000.0,10920000.0,506520000.0
20001384635,1,169,1,Markazi,1,0.0,0.0,374000000.0,5460000.0,379460000.0
20001384723,2,169,1,Markazi,1,0.0,746000000.0,22100000.0,12180000.0,780280000.0
20001384724,2,169,1,Markazi,1,0.0,961000000.0,0.0,0.0,961000000.0
20001384726,2,169,1,Markazi,1,36000000.0,605000000.0,16900000.0,10920000.0,668820000.0
20001384729,2,169,1,Markazi,1,468000000.0,0.0,27000000.0,17640000.0,512640000.0
20001384732,2,169,1,Markazi,1,480000000.0,1265000000.0,29000000.0,12180000.0,1786180000.0
20001384735,2,169,1,Markazi,1,0.0,0.0,493730000.0,6720000.0,500450000.0
20001384819,3,169,1,Markazi,1,180000000.0,474000000.0,49940000.0,12180000.0,716120000.0
20001384824,3,169,1,Markazi,1,0.0,723000000.0,15390000.0,6720000.0,745110000.0
20001384825,3,169,1,Markazi,1,0.0,364000000.0,11800000.0,12180000.0,387980000.0
20001384828,3,169,1,Markazi,1,0.0,155000000.0,86290000.0,6720000.0,248010000.0
20001384832,3,169,1,Markazi,1,0.0,25500000.0,90000000.0,6720000.0,122220000.0
20001384835,3,169,1,Markazi,1,0.0,239500000.0,24990000.0,6720000.0,271210000.0
20001384919,4,169,1,Markazi,1,120000000.0,460000000.0,30640000.0,17640000.0,628280000.0
20001384920,4,169,1,Markazi,1,1676320004.0,0.0,31560000.0,16380000.0,1724260004.0
20001384926,4,169,1,Markazi,1,0.0,0.0,772600000.0,27300000.0,799900000.0
20001384929,4,169,1,Markazi,1,220000000.0,0.0,90000000.0,6720000.0,316720000.0
20001384932,4,169,1,Markazi,1,0.0,1400000000.0,1088640000.0,17640000.0,2506280000.0
20001384935,4,169,1,Markazi,1,0.0,440000000.0,41640000.0,21840000.0,503480000.0
20001385020,1,169,1,Markazi,1,0.0,0.0,266000000.0,5460000.0,271460000.0
20001385023,1,169,1,Markazi,1,0.0,550000000.0,26400000.0,27300000.0,603700000.0
20001385026,1,169,1,Markazi,1,456000000.0,0.0,315600000.0,10920000.0,782520000.0
20001385029,1,169,1,Markazi,1,0.0,0.0,568000000.0,5460000.0,573460000.0
20001385032,1,169,1,Markazi,1,640680000.0,0.0,20400000.0,16380000.0,677460000.0
20001385035,1,169,1,Markazi,1,0.0,650000000.0,10800000.0,5460000.0,666260000.0
20001385119,2,169,1,Markazi,1,375000000.0,54200000.0,27040000.0,12180000.0,468420000.0
20001385120,2,169,1,Markazi,1,210000000.0,313000000.0,30640000.0,17640000.0,571280000.0
20001385127,2,169,1,Markazi,1,0.0,0.0,92600000.0,5460000.0,98060000.0
20001385129,2,169,1,Markazi,1,0.0,0.0,52560000.0,12180000.0,64740000.0
20001385132,2,169,1,Markazi,1,170000000.0,0.0,32360000.0,17640000.0,220000000.0
20001385135,2,169,1,Markazi,1,120000000.0,205000000.0,52750000.0,27300000.0,405050000.0
20001385220,3,169,1,Markazi,1,240000000.0,16000000.0,41540000.0,17640000.0,315180000.0
20001385222,3,169,1,Markazi,1,0.0,284000000.0,47250000.0,23100000.0,354350000.0
20001385226,3,169,1,Markazi,1,0.0,58000000.0,200000000.0,21840000.0,279840000.0
20001385229,3,169,1,Markazi,1,0.0,150000000.0,471560000.0,12180000.0,633740000.0
20001385232,3,169,1,Markazi,1,0.0,1722000000.0,69450000.0,23100000.0,1814550000.0
20001385235,3,169,1,Markazi,1,270000000.0,0.0,33460000.0,17640000.0,321100000.0
20001385321,4,169,1,Markazi,1,0.0,1666600000.0,30520000.0,17640000.0,1714760000.0
20001385323,4,169,1,Markazi,1,0.0,960000000.0,10000000.0,23100000.0,993100000.0
20001385326,4,169,1,Markazi,1,140000000.0,0.0,36920000.0,17640000.0,194560000.0
20001385329,4,169,1,Markazi,1,0.0,0.0,105000000.0,10920000.0,115920000.0
20001385332,4,169,1,Markazi,1,0.0,1349000000.0,32360000.0,17640000.0,1399000000.0
20001385335,4,169,1,Markazi,1,0.0,60000000.0,32360000.0,17640000.0,110000000.0
20001385421,1,169,1,Markazi,1,0.0,509400000.0,290560000.0,12880000.0,812840000.0
20001385424,1,169,1,Markazi,1,0.0,0.0,366360000.0,10920000.0,377280000.0
20001385429,1,169,1,Markazi,1,0.0,216000000.0,306400000.0,18340000.0,540740000.0
20001385430,1,169,1,Markazi,1,0.0,0.0,299360000.0,10920000.0,310280000.0
20001385432,1,169,1,Markazi,1,513080000.0,0.0,35110000.0,18340000.0,566530000.0
20001385435,1,169,1,Markazi,1,0.0,0.0,387300000.0,10920000.0,398220000.0
20001385521,2,169,1,Markazi,1,960000000.0,0.0,265100000.0,29820000.0,1254920000.0
20001385523,2,169,1,Markazi,1,0.0,470000000.0,16900000.0,12180000.0,499080000.0
20001385526,2,169,1,Markazi,1,519000000.0,0.0,16900000.0,12180000.0,548080000.0
20001385529,2,169,1,Markazi,1,0.0,744000000.0,11700000.0,6720000.0,762420000.0
20001385532,2,169,1,Markazi,1,716000000.0,0.0,22100000.0,17640000.0,755740000.0
20001385535,2,169,1,Markazi,1,627000000.0,0.0,216900000.0,12180000.0,856080000.0
20001385620,3,169,1,Markazi,1,0.0,0.0,750360000.0,6720000.0,757080000.0
20001385624,3,169,1,Markazi,1,524480000.0,0.0,27000000.0,12180000.0,563660000.0
20001385626,3,169,1,Markazi,1,360000000.0,0.0,34360000.0,6720000.0,401080000.0
20001385630,3,169,1,Markazi,1,0.0,0.0,457360000.0,10920000.0,468280000.0
20001385632,3,169,1,Markazi,1,0.0,334000000.0,26550000.0,6720000.0,367270000.0
20001385635,3,169,1,Markazi,1,480000000.0,0.0,32360000.0,17640000.0,530000000.0
20001385720,4,169,1,Markazi,1,0.0,0.0,753000000.0,12180000.0,765180000.0
20001385722,4,169,1,Markazi,1,13000000.0,0.0,32000000.0,17640000.0,62640000.0
20001385725,4,169,1,Markazi,1,561800000.0,0.0,30520000.0,17640000.0,609960000.0
20001385730,4,169,1,Markazi,1,0.0,0.0,135600000.0,5460000.0,141060000.0
20001385732,4,169,1,Markazi,1,0.0,0.0,227000000.0,12180000.0,239180000.0
20001385735,4,169,1,Markazi,1,180000000.0,0.0,134760000.0,17640000.0,332400000.0
20002385819,1,67,1,Markazi,2,0.0,539000000.0,22360000.0,7070000.0,568430000.0
20002385823,1,67,1,Markazi,2,0.0,157400000.0,7000000.0,5460000.0,169860000.0
20002385825,1,67,1,Markazi,2,0.0,358500000.0,10000000.0,12530000.0,381030000.0
20002385828,1,67,1,Markazi,2,0.0,431000000.0,34000000.0,12530000.0,477530000.0
