Address,Fasl,weight,khanevartype,province,town,Hoghugh_Income,Azad_Income,Other_Income,Yarane_Income,total_netincome
20001383908,2,171.199523918059,1,Markazi,1,0.0,342000000.0,0.0,21840000.0,363840000.0
20001383911,2,171.199523918059,1,Markazi,1,0.0,0.0,43000000.0,10920000.0,53920000.0
20001383915,2,171.199523918059,1,Markazi,1,0.0,214500000.0,0.0,10920000.0,225420000.0
20001383916,2,171.199523918059,1,Markazi,1,236360008.0,0.0,0.0,21840000.0,258200008.0
20001383920,2,171.199523918059,1,Markazi,1,216000000.0,0.0,0.0,27300000.0,243300000.0
20001383923,2,171.199523918059,1,Markazi,1,372000000.0,0.0,0.0,21840000.0,393840000.0
20001384008,3,171.199523918059,1,Markazi,1,0.0,20000000.0,10000000.0,21840000.0,51840000.0
20001384011,3,171.199523918059,1,Markazi,1,120000000.0,0.0,0.0,16380000.0,136380000.0
20001384014,3,171.199523918059,1,Markazi,1,0.0,98000000.0,0.0,10920000.0,108920000.0
20001384015,3,171.199523918059,1,Markazi,1,55000000.0,0.0,5000000.0,21840000.0,81840000.0
20001384020,3,171.199523918059,1,Markazi,1,195000000.0,33200000.0,0.0,21840000.0,250040000.0
20001384023,3,171.199523918059,1,Markazi,1,0.0,111900000.0,19200000.0,10920000.0,142020000.0
20001384109,4,171.199523918059,1,Markazi,1,194480004.0,34500000.0,5160000.0,18655000.0,252795004.0
20001384111,4,171.199523918059,1,Markazi,1,0.0,16000000.0,2000000.0,21840000.0,39840000.0
20001384113,4,171.199523918059,1,Markazi,1,0.0,421000000.0,0.0,10920000.0,431920000.0
20001384117,4,171.199523918059,1,Markazi,1,228800004.0,0.0,1380000.0,16380000.0,246560004.0
20001384120,4,171.199523918059,1,Markazi,1,0.0,287000000.0,0.0,16380000.0,303380000.0
20001384123,4,171.199523918059,1,Markazi,1,60000000.0,88500000.0,4110000.0,16380000.0,168990000.0
20001384207,1,171.199523918059,1,Markazi,1,0.0,266000000.0,0.0,16380000.0,282380000.0
20001384208,1,171.199523918059,1,Markazi,1,0.0,0.0,369000000.0,10920000.0,379920000.0
20001384214,1,171.199523918059,1,Markazi,1,0.0,0.0,148000000.0,5460000.0,153460000.0
20001384215,1,171.199523918059,1,Markazi,1,120000000.0,139500000.0,0.0,21840000.0,281340000.0
20001384220,1,171.199523918059,1,Markazi,1,156000000.0,0.0,0.0,16380000.0,172380000.0
20001384223,1,171.199523918059,1,Markazi,1,223920000.0,0.0,0.0,21840000.0,245760000.0
20001384308,2,171.199523918059,1,Markazi,1,0.0,355000000.0,120000000.0,10920000.0,485920000.0
20001384311,2,171.199523918059,1,Markazi,1,26000000.0,145000000.0,18000000.0,16380000.0,205380000.0
20001384316,2,171.199523918059,1,Markazi,1,0.0,607100000.0,0.0,16380000.0,623480000.0
20001384317,2,171.199523918059,1,Markazi,1,0.0,180000000.0,1800000.0,27300000.0,209100000.0
20001384320,2,171.199523918059,1,Markazi,1,0.0,109200000.0,0.0,10920000.0,120120000.0
20001384323,2,171.199523918059,1,Markazi,1,0.0,100000000.0,0.0,21840000.0,121840000.0
20001384408,3,171.199523918059,1,Markazi,1,0.0,266500000.0,17200000.0,21840000.0,305540000.0
20001384410,3,171.199523918059,1,Markazi,1,0.0,0.0,32050000.0,27300000.0,59350000.0
20001384413,3,171.199523918059,1,Markazi,1,0.0,0.0,240000000.0,10920000.0,250920000.0
20001384414,3,171.199523918059,1,Markazi,1,120000000.0,0.0,120000000.0,27300000.0,267300000.0
20001384420,3,171.199523918059,1,Markazi,1,0.0,38400000.0,213150000.0,10920000.0,262470000.0
20001384423,3,171.199523918059,1,Markazi,1,0.0,170000000.0,1800000.0,21840000.0,193640000.0
20001384507,4,171.199523918059,1,Markazi,1,0.0,0.0,34000000.0,5460000.0,39460000.0
20001384508,4,171.199523918059,1,Markazi,1,0.0,180000000.0,5250000.0,21840000.0,207090000.0
20001384514,4,171.199523918059,1,Markazi,1,469080000.0,0.0,0.0,27300000.0,496380000.0
20001384517,4,171.199523918059,1,Markazi,1,0.0,0.0,135250000.0,21840000.0,157090000.0
20001384520,4,171.199523918059,1,Markazi,1,0.0,240000000.0,5250000.0,21840000.0,267090000.0
20001384523,4,171.199523918059,1,Markazi,1,0.0,300000000.0,0.0,21840000.0,321840000.0
20001384608,1,171.199523918059,1,Markazi,1,168000000.0,303800000.0,0.0,16380000.0,488180000.0
20001384609,1,171.199523918059,1,Markazi,1,0.0,290000000.0,0.0,10920000.0,300920000.0
20001384616,1,171.199523918059,1,Markazi,1,168000000.0,638300000.0,0.0,32760000.0,839060000.0
20001384617,1,171.199523918059,1,Markazi,1,0.0,348300000.0,0.0,10920000.0,359220000.0
20001384620,1,171.199523918059,1,Markazi,1,144000000.0,349500000.0,0.0,27300000.0,520800000.0
20001384623,1,171.199523918059,1,Markazi,1,0.0,0.0,39000000.0,10920000.0,49920000.0
20001384708,2,171.199523918059,1,Markazi,1,0.0,0.0,30000000.0,10920000.0,40920000.0
20001384711,2,171.199523918059,1,Markazi,1,100000000.0,116000000.0,0.0,21840000.0,237840000.0
20001384716,2,171.199523918059,1,Markazi,1,21000000.0,85300000.0,0.0,16380000.0,122680000.0
20001384718,2,171.199523918059,1,Markazi,1,0.0,0.0,60000000.0,16380000.0,76380000.0
20001384720,2,171.199523918059,1,Markazi,1,90000000.0,0.0,0.0,21840000.0,111840000.0
20001384723,2,171.199523918059,1,Markazi,1,130000000.0,146000000.0,0.0,16380000.0,292380000.0
20001384809,3,171.199523918059,1,Markazi,1,0.0,0.0,32450000.0,5460000.0,37910000.0
20001384811,3,171.199523918059,1,Markazi,1,0.0,230000000.0,1350000.0,16380000.0,247730000.0
20001384814,3,171.199523918059,1,Markazi,1,202520000.0,0.0,1800000.0,21840000.0,226160000.0
20001384817,3,171.199523918059,1,Markazi,1,0.0,0.0,151900000.0,10920000.0,162820000.0
20001384820,3,171.199523918059,1,Markazi,1,0.0,175000000.0,900000.0,10920000.0,186820000.0
20001384823,3,171.199523918059,1,Markazi,1,0.0,180000000.0,0.0,10920000.0,190920000.0
20001384908,4,171.199523918059,1,Markazi,1,0.0,280000000.0,3900000.0,16380000.0,300280000.0
20001384909,4,171.199523918059,1,Markazi,1,0.0,330000000.0,5100000.0,21840000.0,356940000.0
20001384914,4,171.199523918059,1,Markazi,1,0.0,310000000.0,0.0,27300000.0,337300000.0
20001384917,4,171.199523918059,1,Markazi,1,0.0,350000000.0,5100000.0,21840000.0,376940000.0
20001384920,4,171.199523918059,1,Markazi,1,0.0,325000000.0,3900000.0,16380000.0,345280000.0
20001384923,4,171.199523918059,1,Markazi,1,0.0,280000000.0,5100000.0,21840000.0,306940000.0
20001385007,1,171.199523918059,1,Markazi,1,0.0,0.0,141000000.0,27300000.0,168300000.0
20001385009,1,171.199523918059,1,Markazi,1,230160004.0,0.0,184000000.0,32760000.0,446920004.0
20001385014,1,171.199523918059,1,Markazi,1,513472016.0,0.0,394000000.0,21840000.0,929312016.0
20001385018,1,171.199523918059,1,Markazi,1,50000000.0,15000000.0,214000000.0,16380000.0,295380000.0
20001385020,1,171.199523918059,1,Markazi,1,0.0,0.0,311000000.0,5460000.0,316460000.0
20001385023,1,171.199523918059,1,Markazi,1,0.0,118200000.0,54000000.0,16380000.0,188580000.0
20001385107,2,171.199523918059,1,Markazi,1,0.0,0.0,40800000.0,16380000.0,57180000.0
20001385108,2,171.199523918059,1,Markazi,1,70000000.0,336400000.0,200000000.0,21840000.0,628240000.0
20001385114,2,171.199523918059,1,Markazi,1,0.0,487000000.0,0.0,21840000.0,508840000.0
20001385115,2,171.199523918059,1,Markazi,1,0.0,79000000.0,0.0,16380000.0,95380000.0
20001385120,2,171.199523918059,1,Markazi,1,62000000.0,104000000.0,0.0,21840000.0,187840000.0
20001385123,2,171.199523918059,1,Markazi,1,160000000.0,50000000.0,0.0,10920000.0,220920000.0
20001385207,3,171.199523918059,1,Markazi,1,0.0,100000000.0,900000.0,16380000.0,117280000.0
20001385209,3,171.199523918059,1,Markazi,1,68000000.0,81000000.0,28000000.0,29120000.0,206120000.0
20001385213,3,171.199523918059,1,Markazi,1,0.0,90000000.0,0.0,21840000.0,111840000.0
20001385214,3,171.199523918059,1,Markazi,1,0.0,0.0,130000000.0,10920000.0,140920000.0
20001385220,3,171.199523918059,1,Markazi,1,40000000.0,120800000.0,0.0,10920000.0,171720000.0
20001385223,3,171.199523918059,1,Markazi,1,0.0,95400000.0,65000000.0,10920000.0,171320000.0
20001385308,4,171.199523918059,1,Markazi,1,0.0,46500000.0,3150000.0,10920000.0,60570000.0
20001385311,4,171.199523918059,1,Markazi,1,0.0,0.0,72740000.0,16380000.0,89120000.0
20001385314,4,171.199523918059,1,Markazi,1,361360008.0,0.0,3440000.0,21840000.0,386640008.0
20001385317,4,171.199523918059,1,Markazi,1,0.0,0.0,195150000.0,10920000.0,206070000.0
20001385320,4,171.199523918059,1,Markazi,1,0.0,1040100000.0,0.0,21840000.0,1061940000.0
20001385323,4,171.199523918059,1,Markazi,1,60000000.0,0.0,19100000.0,10920000.0,90020000.0
20001385408,1,171.199523918059,1,Markazi,1,0.0,180000000.0,0.0,10920000.0,190920000.0
20001385412,1,171.199523918059,1,Markazi,1,102400000.0,0.0,24600000.0,21840000.0,148840000.0
20001385415,1,171.199523918059,1,Markazi,1,0.0,0.0,155000000.0,10920000.0,165920000.0
20001385417,1,171.199523918059,1,Markazi,1,0.0,0.0,202000000.0,16380000.0,218380000.0
20001385420,1,171.199523918059,1,Markazi,1,0.0,0.0,130000000.0,5460000.0,135460000.0
20001385423,1,171.199523918059,1,Markazi,1,0.0,70000000.0,154000000.0,10920000.0,234920000.0
20001385508,2,171.199523918059,1,Markazi,1,0.0,0.0,188000000.0,16380000.0,204380000.0
20001385511,2,171.199523918059,1,Markazi,1,0.0,380000000.0,0.0,16380000.0,396380000.0
20001385515,2,171.199523918059,1,Markazi,1,0.0,0.0,50000000.0,10920000.0,60920000.0
20001385517,2,171.199523918059,1,Markazi,1,420000000.0,0.0,0.0,21840000.0,441840000.0
20001385520,2,171.199523918059,1,Markazi,1,360000000.0,0.0,0.0,38220000.0,398220000.0
20001385523,2,171.199523918059,1,Markazi,1,24000000.0,0.0,610000000.0,16380000.0,650380000.0
20001385607,3,171.199523918059,1,Markazi,1,0.0,0.0,130000000.0,5460000.0,135460000.0
20001385608,3,171.199523918059,1,Markazi,1,183060000.0,0.0,0.0,16380000.0,199440000.0
20001385616,3,171.199523918059,1,Markazi,1,144000000.0,0.0,0.0,21840000.0,165840000.0
20001385617,3,171.199523918059,1,Markazi,1,0.0,240000000.0,0.0,10920000.0,250920000.0
20001385620,3,171.199523918059,1,Markazi,1,0.0,0.0,340000000.0,10920000.0,350920000.0
20001385623,3,171.199523918059,1,Markazi,1,227380000.0,0.0,0.0,16380000.0,243760000.0
20001385707,4,171.199523918059,1,Markazi,1,250240000.0,0.0,7120000.0,25025000.0,282385000.0
20001385711,4,171.199523918059,1,Markazi,1,0.0,0.0,28400000.0,16380000.0,44780000.0
20001385716,4,171.199523918059,1,Markazi,1,140000000.0,0.0,0.0,21840000.0,161840000.0
20001385717,4,171.199523918059,1,Markazi,1,60000000.0,0.0,7600000.0,21840000.0,89440000.0
20001385720,4,171.199523918059,1,Markazi,1,50000000.0,0.0,286000000.0,16380000.0,352380000.0
20001385723,4,171.199523918059,1,Markazi,1,0.0,396500000.0,1100000.0,16380000.0,413980000.0
20002385808,1,68.3062724727416,1,Markazi,2,0.0,0.0,60000000.0,5460000.0,65460000.0
20002385811,1,68.3062724727416,1,Markazi,2,0.0,177800000.0,0.0,10920000.0,188720000.0
20002385814,1,68.3062724727416,1,Markazi,2,68000000.0,0.0,3600000.0,21840000.0,93440000.0
20002385817,1,68.3062724727416,1,Markazi,2,0.0,355500000.0,0.0,10920000.0,366420000.0
20002385820,1,68.3062724727416,1,Markazi,2,0.0,435000000.0,0.0,10920000.0,445920000.0
20002385823,1,68.3062724727416,1,Markazi,2,60000000.0,39600000.0,0.0,16380000.0,115980000.0
20002385909,2,68.3062724727416,1,Markazi,2,0.0,56500000.0,0.0,16380000.0,72880000.0
20002385911,2,68.3062724727416,1,Markazi,2,0.0,0.0,355000000.0,5460000.0,360460000.0
20002385915,2,68.3062724727416,1,Markazi,2,0.0,0.0,18000000.0,5460000.0,23460000.0
20002385916,2,68.3062724727416,1,Markazi,2,76000000.0,109000000.0,0.0,32760000.0,217760000.0
20002385920,2,68.3062724727416,1,Markazi,2,0.0,151100000.0,16800000.0,16380000.0,184280000.0
20002385923,2,68.3062724727416,1,Markazi,2,0.0,0.0,36500000.0,5460000.0,41960000.0
20002386008,3,81.96752696729,1,Markazi,2,0.0,0.0,84000000.0,10920000.0,94920000.0
20002386011,3,81.96752696729,1,Markazi,2,0.0,0.0,219050000.0,10920000.0,229970000.0
20002386015,3,81.96752696729,1,Markazi,2,108000000.0,0.0,311370000.0,16380000.0,435750000.0
20002386020,3,81.96752696729,1,Markazi,2,0.0,258000000.0,36000000.0,16380000.0,310380000.0
20002386023,3,81.96752696729,1,Markazi,2,0.0,218600000.0,60000000.0,27300000.0,305900000.0
20002386108,4,68.3062724727416,1,Markazi,2,230920000.0,87000000.0,3600000.0,27300000.0,348820000.0
20002386111,4,68.3062724727416,1,Markazi,2,155000000.0,0.0,0.0,32760000.0,187760000.0
