Address,Fasl,weight,khanevartype,province,town,Hoghugh_Income,Azad_Income,Other_Income,Yarane_Income,total_netincome
10001000108,4,1199.12891969778,1,Markazi,1,0.0,0.0,392000000.0,27300000.0,419300000.0
10001000111,4,1199.12891969778,1,Markazi,1,564000000.0,0.0,0.0,16380000.0,580380000.0
10001000114,4,1199.12891969778,1,Markazi,1,0.0,0.0,144000000.0,5460000.0,149460000.0
10001000117,4,1199.12891969778,1,Markazi,1,0.0,0.0,444000000.0,21840000.0,465840000.0
10001000120,4,1199.12891969778,1,Markazi,1,0.0,0.0,333000000.0,10920000.0,343920000.0
10001000123,4,1199.12891969778,1,Markazi,1,443680000.0,0.0,0.0,21840000.0,465520000.0
10001000209,1,1199.12891969778,1,Markazi,1,0.0,0.0,342500000.0,16380000.0,358880000.0
10001000211,1,1199.12891969778,1,Markazi,1,180000000.0,460000000.0,0.0,0.0,640000000.0
10001000214,1,1199.12891969778,1,Markazi,1,514800000.0,0.0,0.0,27300000.0,542100000.0
10001000217,1,1199.12891969778,1,Markazi,1,0.0,0.0,220000000.0,5460000.0,225460000.0
10001000220,1,1199.12891969778,1,Markazi,1,445880008.0,0.0,0.0,0.0,445880008.0
10001000223,1,1199.12891969778,1,Markazi,1,223920000.0,0.0,0.0,0.0,223920000.0
10001000308,2,1199.12891969778,1,Markazi,1,0.0,0.0,249000000.0,5460000.0,254460000.0
10001000309,2,1199.12891969778,1,Markazi,1,340200000.0,0.0,0.0,16380000.0,356580000.0
10001000314,2,1199.12891969778,1,Markazi,1,391440000.0,0.0,0.0,10920000.0,402360000.0
10001000317,2,1199.12891969778,1,Markazi,1,0.0,0.0,271000000.0,16380000.0,287380000.0
10001000320,2,1199.12891969778,1,Markazi,1,120000000.0,0.0,370000000.0,16380000.0,506380000.0
10001000323,2,1199.12891969778,1,Markazi,1,0.0,0.0,285000000.0,16380000.0,301380000.0
10001000407,3,1199.12891969778,1,Markazi,1,0.0,115000000.0,35000000.0,10920000.0,160920000.0
10001000408,3,1199.12891969778,1,Markazi,1,0.0,0.0,360000000.0,10920000.0,370920000.0
10001000414,3,1199.12891969778,1,Markazi,1,0.0,372000000.0,0.0,16380000.0,388380000.0
10001000417,3,1199.12891969778,1,Markazi,1,120000000.0,324000000.0,0.0,27300000.0,471300000.0
10001000420,3,1199.12891969778,1,Markazi,1,0.0,0.0,372000000.0,10920000.0,382920000.0
10001000423,3,1199.12891969778,1,Markazi,1,264000000.0,0.0,0.0,16380000.0,280380000.0
10001000508,4,1438.95470363734,1,Markazi,1,0.0,180000000.0,0.0,21840000.0,201840000.0
10001000511,4,1438.95470363734,1,Markazi,1,300000000.0,0.0,0.0,21840000.0,321840000.0
10001000514,4,1438.95470363734,1,Markazi,1,341320000.0,0.0,0.0,21840000.0,363160000.0
10001000517,4,1438.95470363734,1,Markazi,1,299280000.0,0.0,0.0,16380000.0,315660000.0
10001000520,4,1438.95470363734,1,Markazi,1,0.0,240000000.0,0.0,10920000.0,250920000.0
10001000609,1,1199.12891969778,1,Markazi,1,0.0,0.0,346000000.0,10920000.0,356920000.0
10001000612,1,1199.12891969778,1,Markazi,1,0.0,0.0,291000000.0,10920000.0,301920000.0
10001000613,1,1199.12891969778,1,Markazi,1,0.0,0.0,226000000.0,5460000.0,231460000.0
10001000615,1,1199.12891969778,1,Markazi,1,0.0,0.0,334000000.0,16380000.0,350380000.0
10001000620,1,1199.12891969778,1,Markazi,1,473640000.0,0.0,0.0,21840000.0,495480000.0
10001000623,1,1199.12891969778,1,Markazi,1,0.0,0.0,322000000.0,10920000.0,332920000.0
10001000707,2,1199.12891969778,1,Markazi,1,437520004.0,0.0,0.0,32760000.0,470280004.0
10001000711,2,1199.12891969778,1,Markazi,1,0.0,216000000.0,192000000.0,16380000.0,424380000.0
10001000715,2,1199.12891969778,1,Markazi,1,248800004.0,0.0,192000000.0,16380000.0,457180004.0
10001000716,2,1199.12891969778,1,Markazi,1,0.0,0.0,120000000.0,5460000.0,125460000.0
10001000720,2,1199.12891969778,1,Markazi,1,296000008.0,0.0,0.0,21840000.0,317840008.0
10001000723,2,1199.12891969778,1,Markazi,1,240000000.0,0.0,0.0,10920000.0,250920000.0
10001000910,3,1199.12891969778,1,Markazi,1,0.0,0.0,318000000.0,10920000.0,328920000.0
10001000911,3,1199.12891969778,1,Markazi,1,204000000.0,0.0,0.0,16380000.0,220380000.0
10001000915,3,1199.12891969778,1,Markazi,1,240000000.0,0.0,0.0,10920000.0,250920000.0
10001000916,3,1199.12891969778,1,Markazi,1,0.0,0.0,214000000.0,16380000.0,230380000.0
10001000920,3,1199.12891969778,1,Markazi,1,0.0,180000000.0,1800000.0,21840000.0,203640000.0
10001000923,3,1199.12891969778,1,Markazi,1,216000000.0,0.0,0.0,16380000.0,232380000.0
10001001010,4,1438.95470363734,1,Markazi,1,0.0,0.0,420000000.0,16380000.0,436380000.0
10001001013,4,1438.95470363734,1,Markazi,1,0.0,0.0,528000000.0,21840000.0,549840000.0
10001001015,4,1438.95470363734,1,Markazi,1,310000000.0,0.0,250000000.0,16380000.0,576380000.0
10001001020,4,1438.95470363734,1,Markazi,1,300280000.0,0.0,240000000.0,10920000.0,551200000.0
10001001023,4,1438.95470363734,1,Markazi,1,0.0,0.0,370000000.0,27300000.0,397300000.0
10001001108,1,1199.12891969778,1,Markazi,1,60000000.0,0.0,484000000.0,0.0,544000000.0
10001001109,1,1199.12891969778,1,Markazi,1,0.0,0.0,336000000.0,5460000.0,341460000.0
10001001114,1,1199.12891969778,1,Markazi,1,0.0,0.0,264000000.0,0.0,264000000.0
10001001116,1,1199.12891969778,1,Markazi,1,418160008.0,0.0,0.0,21840000.0,440000008.0
10001001120,1,1199.12891969778,1,Markazi,1,0.0,0.0,420000000.0,5460000.0,425460000.0
10001001123,1,1199.12891969778,1,Markazi,1,335880000.0,0.0,0.0,10920000.0,346800000.0
10001001207,2,1199.12891969778,1,Markazi,1,0.0,0.0,300000000.0,10920000.0,310920000.0
10001001212,2,1199.12891969778,1,Markazi,1,471480004.0,0.0,0.0,21840000.0,493320004.0
10001001216,2,1199.12891969778,1,Markazi,1,0.0,312000000.0,0.0,5460000.0,317460000.0
10001001217,2,1199.12891969778,1,Markazi,1,0.0,0.0,216000000.0,10920000.0,226920000.0
10001001220,2,1199.12891969778,1,Markazi,1,273680008.0,324000000.0,0.0,10920000.0,608600008.0
10001001223,2,1199.12891969778,1,Markazi,1,0.0,323000000.0,300000000.0,16380000.0,639380000.0
10001001308,3,1199.12891969778,1,Markazi,1,370000000.0,0.0,0.0,21840000.0,391840000.0
10001001311,3,1199.12891969778,1,Markazi,1,236840000.0,0.0,0.0,16380000.0,253220000.0
10001001314,3,1199.12891969778,1,Markazi,1,546040000.0,0.0,0.0,21840000.0,567880000.0
10001001315,3,1199.12891969778,1,Markazi,1,521840000.0,0.0,0.0,10920000.0,532760000.0
10001001320,3,1199.12891969778,1,Markazi,1,336000000.0,0.0,3000000.0,16380000.0,355380000.0
10001001323,3,1199.12891969778,1,Markazi,1,317200000.0,0.0,0.0,10920000.0,328120000.0
10001001409,4,1199.12891969778,1,Markazi,1,264000000.0,0.0,0.0,21840000.0,285840000.0
10001001411,4,1199.12891969778,1,Markazi,1,120000000.0,0.0,200000000.0,21840000.0,341840000.0
10001001414,4,1199.12891969778,1,Markazi,1,0.0,230000000.0,384000000.0,0.0,614000000.0
10001001415,4,1199.12891969778,1,Markazi,1,0.0,240000000.0,0.0,21840000.0,261840000.0
10001001420,4,1199.12891969778,1,Markazi,1,546040000.0,0.0,0.0,21840000.0,567880000.0
10001001423,4,1199.12891969778,1,Markazi,1,0.0,400000000.0,0.0,21840000.0,421840000.0
10001001510,1,1199.12891969778,1,Markazi,1,0.0,0.0,144000000.0,5460000.0,149460000.0
10001001512,1,1199.12891969778,1,Markazi,1,320600000.0,0.0,0.0,27300000.0,347900000.0
10001001514,1,1199.12891969778,1,Markazi,1,114408000.0,0.0,120000000.0,21840000.0,256248000.0
10001001516,1,1199.12891969778,1,Markazi,1,240000000.0,240000000.0,0.0,21840000.0,501840000.0
10001001520,1,1199.12891969778,1,Markazi,1,180000000.0,0.0,0.0,21840000.0,201840000.0
10001001523,1,1199.12891969778,1,Markazi,1,0.0,0.0,72000000.0,10920000.0,82920000.0
10001001608,2,1199.12891969778,1,Markazi,1,0.0,0.0,220000000.0,5460000.0,225460000.0
10001001612,2,1199.12891969778,1,Markazi,1,345840004.0,0.0,0.0,16380000.0,362220004.0
10001001614,2,1199.12891969778,1,Markazi,1,333480000.0,216000000.0,102000000.0,21840000.0,673320000.0
10001001618,2,1199.12891969778,1,Markazi,1,534320008.0,0.0,150000000.0,21840000.0,706160008.0
10001001620,2,1199.12891969778,1,Markazi,1,0.0,0.0,202000000.0,10920000.0,212920000.0
10001001623,2,1199.12891969778,1,Markazi,1,445000000.0,0.0,0.0,0.0,445000000.0
10001001708,3,1199.12891969778,1,Markazi,1,0.0,208000000.0,0.0,10920000.0,218920000.0
10001001712,3,1199.12891969778,1,Markazi,1,0.0,0.0,45000000.0,10920000.0,55920000.0
10001001713,3,1199.12891969778,1,Markazi,1,0.0,0.0,35000000.0,5460000.0,40460000.0
10001001714,3,1199.12891969778,1,Markazi,1,120000000.0,0.0,0.0,21840000.0,141840000.0
10001001720,3,1199.12891969778,1,Markazi,1,0.0,104000000.0,0.0,10920000.0,114920000.0
10001001723,3,1199.12891969778,1,Markazi,1,0.0,0.0,220000000.0,21840000.0,241840000.0
10001001807,4,1199.12891969778,1,Markazi,1,236840000.0,0.0,4500000.0,16380000.0,257720000.0
10001001811,4,1199.12891969778,1,Markazi,1,0.0,0.0,370000000.0,16380000.0,386380000.0
10001001814,4,1199.12891969778,1,Markazi,1,0.0,120000000.0,4500000.0,16380000.0,140880000.0
10001001817,4,1199.12891969778,1,Markazi,1,0.0,140000000.0,0.0,21840000.0,161840000.0
10001001820,4,1199.12891969778,1,Markazi,1,0.0,0.0,47000000.0,10920000.0,57920000.0
10001001823,4,1199.12891969778,1,Markazi,1,133920000.0,0.0,0.0,16380000.0,150300000.0
10001001909,1,1199.12891969778,1,Markazi,1,264000000.0,0.0,0.0,16380000.0,280380000.0
10001001911,1,1199.12891969778,1,Markazi,1,0.0,0.0,322000000.0,10920000.0,332920000.0
10001001914,1,1199.12891969778,1,Markazi,1,180000000.0,0.0,0.0,16380000.0,196380000.0
10001001916,1,1199.12891969778,1,Markazi,1,0.0,0.0,98000000.0,10920000.0,108920000.0
10001001920,1,1199.12891969778,1,Markazi,1,213200000.0,0.0,0.0,21840000.0,235040000.0
10001001923,1,1199.12891969778,1,Markazi,1,240000000.0,0.0,0.0,21840000.0,261840000.0
10001002008,2,1199.12891969778,1,Markazi,1,0.0,0.0,288000000.0,10920000.0,298920000.0
10001002012,2,1199.12891969778,1,Markazi,1,0.0,204000000.0,0.0,16380000.0,220380000.0
10001002014,2,1199.12891969778,1,Markazi,1,0.0,0.0,360000000.0,10920000.0,370920000.0
10001002018,2,1199.12891969778,1,Markazi,1,248800004.0,0.0,0.0,10920000.0,259720004.0
10001002020,2,1199.12891969778,1,Markazi,1,0.0,252000000.0,0.0,16380000.0,268380000.0
10001002023,2,1199.12891969778,1,Markazi,1,394800004.0,0.0,30000000.0,27300000.0,452100004.0
10001002207,3,1199.12891969778,1,Markazi,1,343224000.0,0.0,0.0,27300000.0,370524000.0
10001002211,3,1199.12891969778,1,Markazi,1,156000000.0,0.0,0.0,21840000.0,177840000.0
10001002217,3,1199.12891969778,1,Markazi,1,372840000.0,150000000.0,0.0,21840000.0,544680000.0
10001002218,3,1199.12891969778,1,Markazi,1,194520000.0,0.0,0.0,21840000.0,216360000.0
10001002220,3,1199.12891969778,1,Markazi,1,160200000.0,0.0,0.0,27300000.0,187500000.0
10001002223,3,1199.12891969778,1,Markazi,1,277760000.0,0.0,0.0,16380000.0,294140000.0
10001002308,4,1199.12891969778,1,Markazi,1,84000000.0,0.0,300000000.0,27300000.0,411300000.0
10001002312,4,1199.12891969778,1,Markazi,1,0.0,0.0,42700000.0,10920000.0,53620000.0
10001002314,4,1199.12891969778,1,Markazi,1,0.0,250000000.0,0.0,16380000.0,266380000.0
10001002317,4,1199.12891969778,1,Markazi,1,0.0,350000000.0,2700000.0,10920000.0,363620000.0
10001002320,4,1199.12891969778,1,Markazi,1,0.0,500000000.0,0.0,21840000.0,521840000.0
10001002323,4,1199.12891969778,1,Markazi,1,240000000.0,0.0,4000000.0,16380000.0,260380000.0
10001002408,1,1199.12891969778,1,Markazi,1,0.0,0.0,300000000.0,16380000.0,316380000.0
10001002410,1,1199.12891969778,1,Markazi,1,0.0,0.0,336000000.0,10920000.0,346920000.0
