Address,member,income_pension,income_rent,income_interest,income_aid,income_resale,income_transfer,Fasl,year
20102398813,1,,,,238000000.0,,,1,98
20112404210,1,,,960000.0,,,,1,98
20112404210,2,,,960000.0,,,,1,98
20112404210,3,,,960000.0,,,1000000.0,1,98
20112404210,4,,,960000.0,,,800000.0,1,98
20107401514,1,,,850000.0,27600000.0,,,1,98
20107401514,2,,,850000.0,,,,1,98
20106401020,1,,,,16800000.0,,,1,98
20104399214,1,,,,,,10000000.0,1,98
20104399214,3,,,,,,1000000.0,1,98
20102398814,1,0190000000,,,,,,1,98
20104399223,1,,,1500000.0,,,,1,98
20104399223,2,,,1500000.0,,,,1,98
20108401920,1,,,1650000.0,21000000.0,,,1,98
20108401920,2,,,1650000.0,,,,1,98
20108401908,1,0178000000,0018000000,800000.0,,,,1,98
20108401908,2,,,800000.0,,,,1,98
20108401908,3,,,800000.0,,,,1,98
20102398823,1,,,,,,10000000.0,1,98
20104399208,1,,,830000.0,,,,1,98
20104399208,2,,,,,,800000.0,1,98
20111403620,1,0118000000,,760000.0,,,,1,98
20111403620,2,,,760000.0,,,,1,98
20108402417,1,,0007000000,,11400000.0,,3000000.0,1,98
20108402420,1,,,,,,3000000.0,1,98
20108401911,1,,,860000.0,18000000.0,,,1,98
20114405108,2,,,930000.0,,,,1,98
20114405108,3,,,930000.0,,,,1,98
20114405108,4,,,,,,2000000.0,1,98
20114405123,1,,,,,,5000000.0,1,98
20114405123,3,,,,,,2000000.0,1,98
20115405520,3,,,,,,800000.0,1,98
20109402808,1,,,1050000.0,,,24000000.0,1,98
20109402808,2,,,1050000.0,,,,1,98
20109402814,1,,,730000.0,,,,1,98
20109402814,2,,,730000.0,,,,1,98
20109402811,1,,,360000.0,,,20000000.0,1,98
20109402811,2,,,360000.0,,,5000000.0,1,98
20115405508,4,,,,,,2500000.0,1,98
20109402823,1,0274000000,,,,,,1,98
20109402816,3,,,,,,800000.0,1,98
20109402816,4,,,,,,900000.0,1,98
20105400114,1,0280000000,,,,,,1,98
20105400108,2,,,,,5000000.0,,1,98
20105400108,3,,,,,,2000000.0,1,98
20105400108,4,,,,,,2000000.0,1,98
20105400117,1,0394000000,,835000.0,,,,1,98
20105400117,2,,,835000.0,,,,1,98
20105400120,1,,,,14400000.0,,,1,98
20105400123,1,,,,15000000.0,,,1,98
20115405510,1,,,,18000000.0,,35000000.0,1,98
20115405515,1,,,960000.0,31800000.0,,2000000.0,1,98
20115405515,2,,,960000.0,,,1000000.0,1,98
20109402820,1,,,,25000000.0,,35000000.0,1,98
20109402820,2,,,,,,5000000.0,1,98
20109402820,3,,,,,,5000000.0,1,98
20115405523,1,0154000000,,930000.0,,,,1,98
20105400109,1,,,,12000000.0,,20000000.0,1,98
20105400109,3,,,,,,10000000.0,1,98
20110403220,1,,0005000000,1500000.0,24000000.0,,,1,98
20113404723,1,,,36000000.0,23400000.0,,5000000.0,1,98
20113404710,1,,,861000.0,16000000.0,,,1,98
20113404710,2,,,861000.0,,,,1,98
20113404717,1,,0037500000,,162000000.0,,,1,98
20110403217,1,,,,21000000.0,,5000000.0,1,98
20110403217,2,,,,,,5000000.0,1,98
20110403223,1,,0045000000,1350000.0,21000000.0,,,1,98
20110403209,1,,0009000000,860000.0,15000000.0,,6000000.0,1,98
20110403215,1,,,,,,10000000.0,1,98
20110403211,1,,,860000.0,30000000.0,,8000000.0,1,98
20110403211,2,,,860000.0,,,,1,98
20110403211,3,,,860000.0,,,,1,98
20105400611,1,,0080000000,850000.0,,,,1,98
20105400611,2,,,850000.0,,,,1,98
20105400612,1,,0138000000,,,,20000000.0,1,98
20113404714,1,0262000000,,,,,,1,98
20113404720,1,0286000000,,800000.0,,,,1,98
20113404720,2,,,800000.0,,,,1,98
20105400623,2,,,260000.0,,,,1,98
20105400623,3,,,600000.0,,,,1,98
20105400623,4,,,,,,2000000.0,1,98
20105400613,2,,,861000.0,,,,1,98
20105400613,3,,,,,,8000000.0,1,98
20104399217,1,,,861000.0,,,5000000.0,1,98
20104399217,2,,,861000.0,,,,1,98
20104399217,3,,,861000.0,,,2000000.0,1,98
20104399217,4,,,861000.0,,,2000000.0,1,98
20107401508,3,,,,,,2000000.0,1,98
20107401508,4,,,,,,4000000.0,1,98
20108401913,1,,,930000.0,,,,1,98
20108401913,2,,,930000.0,,,,1,98
20108401913,3,,,930000.0,,,2000000.0,1,98
20108401913,4,,,930000.0,,,2000000.0,1,98
20108401913,5,,,930000.0,16000000.0,,,1,98
20105400620,3,,,,,,1000000.0,1,98
20108401923,1,,,1360000.0,,8000000.0,,1,98
20108401923,2,,,1360000.0,,,,1,98
20108401923,3,,,920000.0,,,1500000.0,1,98
20112404208,3,,,,,,3500000.0,1,98
20112404213,4,,,,,,1000000.0,1,98
20207409908,1,,,2790000.0,,,1500000.0,1,98
20207409911,1,,,2000000.0,25000000.0,,30000000.0,1,98
20207409920,1,,,,,,1500000.0,1,98
20207409923,1,,,,6000000.0,,,1,98
20207409917,1,,,1800000.0,,,,1,98
20214411108,1,,,2500000.0,,,150000000.0,1,98
20214411111,1,,,1500000.0,,,,1,98
20214411114,1,,,1500000.0,,,,1,98
20214411117,1,,,1600000.0,,,,1,98
20214411120,1,,,2000000.0,,,50000000.0,1,98
20214411123,1,,,1800000.0,,,,1,98
20220413908,1,,,500000.0,,,,1,98
20220413908,2,,,500000.0,,,,1,98
20220413920,1,,,200000.0,,,,1,98
20220413920,2,,,200000.0,,,,1,98
20220413920,3,,,,,,200000.0,1,98
20220413920,4,,,,,,200000.0,1,98
20220413923,2,,,235000.0,,,,1,98
20218412711,1,,,,,,4000000.0,1,98
20218412714,1,,0090000000,150000000.0,,,,1,98
20218412720,1,,,,,60000000.0,5000000.0,1,98
20218412723,1,,,,,,15000000.0,1,98
20214411508,1,,,3000000.0,,,100000000.0,1,98
20214411514,1,0246400000,,,,,,1,98
20206409108,1,,,2640000.0,,,1200000.0,1,98
20206409111,1,,0024000000,,,,7000000.0,1,98
20206409120,1,,,2920000.0,,,,1,98
20206409123,1,,,1000000.0,1400000.0,,220000000.0,1,98
20218412716,1,,0450000000,,,,,1,98
20214411517,1,,0066000000,,,,4000000.0,1,98
20214411523,1,0192025840,,1100000.0,,,,1,98
20201406708,1,,0030000000,500000.0,7200000.0,,15000000.0,1,98
20201406711,1,,,3200000.0,,,5000000.0,1,98
20201406714,1,,,2640000.0,,,4000000.0,1,98
20201406717,1,,,216950000.0,,,,1,98
20208410308,1,,,,31200000.0,,,1,98
20208410311,1,0358000000,,,,,,1,98
20208410323,1,0334000000,,,,,,1,98
20201406720,1,,,900000.0,,,50000000.0,1,98
20227416320,1,0023640000,,,6000000.0,,,1,98
20222414714,1,,,3040000.0,,,3000000.0,1,98
20222414717,1,,,2790000.0,,,,1,98
20222414720,1,,,2790000.0,,,20000000.0,1,98
20201406308,1,,,,,,3000000.0,1,98
20201406314,1,,,2000000.0,,,,1,98
20201406317,1,,0185000000,2500000.0,,,5000000.0,1,98
20201406320,1,,,,,,5000000.0,1,98
20201406323,1,,,,,,5000000.0,1,98
20225415920,1,,,,20940000.0,,,1,98
20225415917,1,,,,,,5000000.0,1,98
20202407520,1,,,,,,2500000.0,1,98
20225415911,3,,,2825000.0,,,4000000.0,1,98
20227416313,1,,,,,,2000000.0,1,98
20204407907,1,,,,42000000.0,,500000.0,1,98
20204407914,1,,,,,,1000000.0,1,98
20204407917,1,,,3600000.0,,,1000000.0,1,98
20204407917,4,,,,10800000.0,,,1,98
20204407923,1,,,800000.0,,,1000000.0,1,98
20205408712,1,,,2960000.0,,,,1,98
20205408714,1,0337907200,,2460000.0,,,,1,98
20225415908,1,0199500000,,,,,,1,98
20225415511,1,0050500000,,800000.0,6000000.0,,,1,98
20225415517,1,0140475000,,,,,90000000.0,1,98
20225415520,1,,,1950000.0,,,,1,98
20225415523,1,,,1600000.0,,,,1,98
20218413114,1,,,1900000.0,,,3000000.0,1,98
20220413914,1,,,600000.0,,,,1,98
20220413917,1,,,1400000.0,,,500000.0,1,98
20215411908,1,,,220000.0,,,,1,98
20215411914,1,,,3200000.0,,,1100000.0,1,98
20215411920,1,,,2200000.0,,,1000000.0,1,98
20215411923,1,,,100000.0,,,,1,98
20215411911,3,,,,,,1000000.0,1,98
20215411911,4,,,,,,1000000.0,1,98
20215411917,1,0024000000,,3300000.0,,,2000000.0,1,98
20218413117,1,,,3800000.0,,,5000000.0,1,98
20205408720,1,0336039940,,,,,,1,98
20210410711,5,0276000000,,,10800000.0,,,1,98
20205408717,1,,0108000000,2550000.0,,,,1,98
20205408723,1,,,,,,8000000.0,1,98
20221414314,1,,,,,,1500000.0,1,98
20221414317,1,,,,,,2000000.0,1,98
20221414323,1,,,,,,2500000.0,1,98
20221414311,1,0088000000,,,,,,1,98
20221414320,1,,,,,,3000000.0,1,98
20207409508,1,,,,,,68000000.0,1,98
20202407108,1,,,2100000.0,,,,1,98
20207409514,1,,,,,,40000000.0,1,98
20221414308,1,,,,,,14000000.0,1,98
20202407114,1,,,466000.0,,,,1,98
20202407117,1,,0108000000,20080000.0,,,,1,98
20202407123,1,,,1890000.0,,,,1,98
20219413509,1,,,,,,1500000.0,1,98
20202407120,1,,,1590000.0,,,200000000.0,1,98
20216412314,1,,,3300000.0,,,15000000.0,1,98
20216412317,1,,,,,,6000000.0,1,98
20223415117,1,,,,,20000000.0,20000000.0,1,98
20223415123,1,,,,,,100000000.0,1,98
20210410717,1,0204087500,,,,,,1,98
20210410720,1,,,,,,1500000.0,1,98
20210410723,1,,,2400000.0,,,,1,98
20216412320,1,,,,,,1000000.0,1,98
20205408307,1,,0024000000,3640000.0,,,,1,98
20205408308,1,,,,16100000.0,,55000000.0,1,98
20210410708,1,0416475000,,,,,,1,98
20227416307,1,,0045000000,,,,45000000.0,1,98
20205408315,1,0186238000,,880000.0,,,,1,98
20225415514,1,,,,,,1500000.0,1,98
20225415508,1,,,,,,13000000.0,1,98
20218413108,1,,,1900000.0,,,,1,98
20218413111,1,,0120000000,,250000000.0,,,1,98
20219413517,1,,,,148970000.0,,,1,98
20222414708,1,0434248000,,3720000.0,,,2000000.0,1,98
20222414723,1,,,3720000.0,,,2000000.0,1,98
20202407511,1,,,3390000.0,,,3000000.0,1,98
20202407514,1,,,5088000.0,,,,1,98
20202407517,1,0222993000,,1695000.0,,,,1,98
20227416311,1,,,,269851000.0,,,1,98
20227416317,1,,,,,,2000000.0,1,98
20227416323,1,0369819000,,,,,,1,98
20219413508,1,,,,,,6000000.0,1,98
20223415114,1,,,600000.0,,,120000000.0,1,98
20216412311,1,,,,,,40000000.0,1,98
20204407920,1,,,,,,1500000.0,1,98
20219413520,1,,,,,,2000000.0,1,98
20219413514,1,,,,,,25000000.0,1,98
20205408317,1,,0010000000,,14400000.0,,50000000.0,1,98
20205408320,1,,,750000.0,,,1000000.0,1,98
20205408711,1,,,2680000.0,,,48000000.0,1,98
20201406723,1,,,3320000.0,,,5000000.0,1,98
20214411520,1,,0225000000,1200000.0,,,,1,98
20323426323,1,0,0,2700000.0,0.0,0.0,100000000.0,1,98
20323426317,1,0,0,600000.0,0.0,0.0,0.0,1,98
20323426308,1,0,0,3000000.0,0.0,0.0,0.0,1,98
20315427523,1,0185000000,,900000.0,,0.0,0.0,1,98
20315427520,1,0,0,0.0,136800000.0,0.0,10000000.0,1,98
20315427520,3,0,0,0.0,18000000.0,0.0,0.0,1,98
20315427515,1,0298000000,0,100000000.0,,0.0,0.0,1,98
20320425120,1,0,0,1800000.0,0.0,0.0,80000000.0,1,98
20320425120,2,0,0,1800000.0,0.0,0.0,0.0,1,98
20320425114,1,0,0,500000.0,0.0,0.0,0.0,1,98
20320425114,2,0,0,500000.0,0.0,0.0,5000000.0,1,98
20315427508,1,0,0,1500000.0,21600000.0,0.0,0.0,1,98
20315427511,1,0,0,0.0,0.0,0.0,100000000.0,1,98
20320425108,1,0,0,1720000.0,0.0,0.0,0.0,1,98
20320425108,2,0,0,1720000.0,,0.0,0.0,1,98
20320425108,3,0,0,1720000.0,0.0,0.0,0.0,1,98
20320425123,1,0,0,1720000.0,0.0,0.0,0.0,1,98
20320425123,2,,0,1720000.0,0.0,0.0,0.0,1,98
20320425123,3,0,0,1720000.0,0.0,0.0,0.0,1,98
20320425123,4,0,0,1720000.0,0.0,0.0,0.0,1,98
20320425117,1,0,0,1820000.0,22560000.0,0.0,30000000.0,1,98
20320425117,2,,0,1820000.0,0.0,0.0,0.0,1,98
20302416723,1,0166000000,0,3000000.0,0.0,0.0,0.0,1,98
20302416710,1,0,0,2000000.0,40800000.0,0.0,0.0,1,98
20316423923,1,0,0,10000000.0,0.0,0.0,0.0,1,98
20303417911,1,0,0,36000000.0,0.0,0.0,20000000.0,1,98
20303417911,3,0,0,48000000.0,0.0,0.0,0.0,1,98
20303417914,1,0,0,1860000.0,0.0,50000000.0,0.0,1,98
20303417920,1,0,0,2300000.0,0.0,0.0,0.0,1,98
20303417917,1,0,0,2780000.0,0.0,0.0,0.0,1,98
20311421518,6,0,0036000000,,0.0,0.0,0.0,1,98
20303417923,1,0130000000,0,5120000.0,0.0,0.0,0.0,1,98
20320425111,1,0,0,4220000.0,0.0,0.0,0.0,1,98
20320425111,2,0,0,1720000.0,0.0,0.0,0.0,1,98
20320425111,3,0,0,1720000.0,0.0,0.0,0.0,1,98
20320425111,4,0,0,1720000.0,0.0,0.0,0.0,1,98
20316423920,1,0,0040000000,5620000.0,0.0,0.0,0.0,1,98
20316423917,1,0,0,1800000.0,0.0,100000000.0,0.0,1,98
20316423909,1,0,0,1020000.0,0.0,0.0,0.0,1,98
20316423914,1,0,0,400000.0,0.0,5000000.0,4000000.0,1,98
20311421523,1,0,0,4200000.0,,0.0,0.0,1,98
20311421510,1,0056000000,0,0.0,0.0,0.0,0.0,1,98
20306419509,1,0,0,1720000.0,0.0,0.0,0.0,1,98
20306419509,2,0,0,1720000.0,0.0,0.0,0.0,1,98
20306419509,3,0,0,1720000.0,0.0,0.0,0.0,1,98
20306419514,1,0,0,1720000.0,0.0,0.0,40000000.0,1,98
20306419514,2,0,0,1720000.0,0.0,0.0,0.0,1,98
20306419508,1,0,0,1720000.0,25560000.0,0.0,15000000.0,1,98
20305418314,1,0,0,1600000.0,0.0,0.0,0.0,1,98
20302417120,1,0,0,6400000.0,0.0,0.0,0.0,1,98
20302417117,1,0,0,1000000.0,0.0,0.0,0.0,1,98
20313422718,1,0,0,1560000.0,0.0,0.0,4000000.0,1,98
20313422720,1,0,0,1880000.0,0.0,0.0,0.0,1,98
20313422723,1,0,0,2340000.0,0.0,0.0,0.0,1,98
20313422714,1,0,0,1000000.0,0.0,0.0,7000000.0,1,98
20307420308,1,0,0,1600000.0,0.0,0.0,0.0,1,98
20313422708,1,0,0006000000,64800000.0,0.0,0.0,0.0,1,98
20306419520,1,0,0,1720000.0,0.0,0.0,0.0,1,98
20306419520,2,0,0,1720000.0,0.0,0.0,0.0,1,98
20307420311,1,0,0,0.0,22560000.0,0.0,1000000.0,1,98
20313422711,2,0,0,930000.0,0.0,4000000.0,3500000.0,1,98
20319424308,1,0,0,0.0,2500000.0,0.0,0.0,1,98
20326427911,1,0,0,930000.0,0.0,0.0,0.0,1,98
20326427918,1,0,0,61800000.0,0.0,0.0,0.0,1,98
20326427923,3,0,0,0.0,1296000.0,0.0,0.0,1,98
20310420717,1,0,0020000000,,0.0,0.0,20000000.0,1,98
20310420720,1,0,0040000000,0.0,0.0,0.0,0.0,1,98
20324426716,1,0,0,0.0,22560000.0,0.0,0.0,1,98
20324426711,3,0,0,780000.0,0.0,0.0,60000000.0,1,98
20306419523,1,0,0,1720000.0,0.0,0.0,0.0,1,98
20306419523,2,0,00,1720000.0,0.0,0.0,0.0,1,98
20310420711,1,0,0,0.0,12000000.0,,36000000.0,1,98
20310420714,1,0,0025000000,0.0,0.0,0.0,30000000.0,1,98
20324426714,1,0,0,820000.0,0.0,0.0,0.0,1,98
20324426714,2,0,0,0.0,0.0,80000000.0,0.0,1,98
20324426708,1,0,0,1350000.0,0.0,0.0,0.0,1,98
20324426720,1,0,0,1500000.0,0.0,0.0,0.0,1,98
20324426723,1,0,0,1000000.0,22560000.0,6000000.0,0.0,1,98
20324426723,2,,0,1500000.0,22560000.0,0.0,0.0,1,98
20324426723,3,0,0,2800000.0,22560000.0,0.0,0.0,1,98
20324426723,4,0,0,0.0,22560000.0,0.0,0.0,1,98
20305418308,1,0,0,4000000.0,0.0,0.0,0.0,1,98
20305418320,1,0,0,5800000.0,0.0,10000000.0,0.0,1,98
20305418320,6,0026000000,0,0.0,0.0,0.0,0.0,1,98
20305418323,1,0,0,0.0,0.0,0.0,40000000.0,1,98
20319424310,1,0,0,0.0,24000000.0,0.0,0.0,1,98
20326427920,1,0,0,1500000.0,0.0,,0.0,1,98
20319424313,1,0660000000,0,3600000.0,0.0,0.0,0.0,1,98
20312421923,1,0,0015000000,1720000.0,0.0,0.0,20000000.0,1,98
20312421923,2,0,0,1720000.0,0.0,0.0,0.0,1,98
20312421917,1,0048000000,0,3720000.0,0.0,0.0,0.0,1,98
20312421917,2,0,0,1720000.0,0.0,0.0,0.0,1,98
20312421917,3,0,0,1720000.0,,0.0,0.0,1,98
20312421911,1,0,0,2500000.0,0.0,0.0,0.0,1,98
20321425523,1,0,0,1600000.0,,0.0,0.0,1,98
20321425520,1,0,0,1600000.0,0.0,0.0,0.0,1,98
20321425515,1,0,0,1600000.0,0.0,0.0,60000000.0,1,98
20312421920,1,0,0,1720000.0,0.0,0.0,0.0,1,98
20312421920,2,0,0,1720000.0,0.0,0.0,0.0,1,98
20312421920,3,0,0,1720000.0,,0.0,0.0,1,98
20305418317,1,0,0,2000000.0,0.0,0.0,0.0,1,98
20305418317,5,0,0,8000000.0,1080000.0,0.0,0.0,1,98
20306419108,1,0,0,1620000.0,0.0,0.0,0.0,1,98
20306419108,2,0,0,1620000.0,0.0,0.0,0.0,1,98
20306419108,3,0,0,1620000.0,0.0,0.0,0.0,1,98
20302417108,1,0,0,2700000.0,0.0,0.0,0.0,1,98
20302417123,1,0,0,3000000.0,0.0,0.0,0.0,1,98
20307419914,1,0,0,1500000.0,,0.0,0.0,1,98
20307419920,1,0,0,0.0,0.0,0.0,24000000.0,1,98
20307419923,1,0026000000,0,3120000.0,0.0,0.0,0.0,1,98
20322425908,1,0,0,5500000.0,0.0,0.0,0.0,1,98
20322425916,1,0190000000,0,2100000.0,0.0,0.0,0.0,1,98
20322425920,1,0,0,6000000.0,0.0,0.0,0.0,1,98
20322425923,1,0154000000,0,4840000.0,0.0,0.0,0.0,1,98
20307419917,1,0,0030000000,0.0,0.0,0.0,100000000.0,1,98
20307419907,1,0,0,700000.0,0.0,0.0,0.0,1,98
