Address,member,income_pension,income_rent,income_interest,income_aid,income_resale,income_transfer,Fasl,year
10105016425,3,0,0,4200000,0,0,15000000,1,1401
10105016429,1,880000000,0,5800000,22630000,0,0,1,1401
10105016429,2,0,0,5800000,0,0,0,1,1401
10105016431,1,0,0,5000000,12050000,0,0,1,1401
10105016432,1,0,0,0,42220000,0,0,1,1401
10105016438,1,0,0,0,32480000,0,0,1,1401
10105016438,3,0,0,0,0,0,15000000,1,1401
10105016441,1,0,0,5000000,22630000,0,0,1,1401
10105016441,2,0,0,5000000,0,0,0,1,1401
10105016825,1,1184000000,0,4800000,13390000,0,0,1,1401
10105016825,2,0,0,4800000,0,0,0,1,1401
10105016830,1,1076000000,0,4300000,0,0,0,1,1401
10105016830,2,724000000,0,4300000,0,0,0,1,1401
10105016833,1,919000000,0,5000000,17940000,0,0,1,1401
10105016833,2,0,0,5200000,0,0,0,1,1401
10105016833,3,0,0,5000000,0,0,0,1,1401
10105016834,1,0,0,0,22360000,0,0,1,1401
10105016834,3,0,0,0,0,0,7000000,1,1401
10105016834,4,0,0,0,0,0,7000000,1,1401
10105016838,2,0,0,0,7150000,0,0,1,1401
10105017225,1,0,0,5200000,33860000,0,0,1,1401
10105017225,2,0,0,5200000,0,0,0,1,1401
10105017225,3,0,0,5200000,0,0,0,1,1401
10105017229,1,1041500000,172000000,5200000,33860000,0,0,1,1401
10105017229,2,0,0,5200000,0,0,0,1,1401
10105017229,3,0,0,5200000,0,0,0,1,1401
10105017232,1,0,0,4700000,32660000,0,0,1,1401
10105017235,1,0,0,5000000,43940000,0,0,1,1401
10105017238,1,0,0,0,27660000,0,0,1,1401
10105017241,1,0,0,0,85260000,0,0,1,1401
10105017241,2,0,0,5000000,0,0,0,1,1401
10105017629,1,1124000000,0,0,23710000,0,0,1,1401
10105017630,1,0,0,0,329000000,0,0,1,1401
10105017632,1,1127000000,0,5300000,42220000,0,0,1,1401
10105017632,2,0,0,5300000,0,0,0,1,1401
10105017632,3,0,0,0,0,0,3000000,1,1401
10105017638,1,0,0,0,13350000,0,0,1,1401
10106018028,1,568000000,0,5000000,13390000,0,0,1,1401
10106018028,2,0,0,5000000,0,0,0,1,1401
10106018029,1,298000000,0,5000000,12690000,0,0,1,1401
10106018029,2,0,0,5000000,0,0,0,1,1401
10106018031,1,0,0,0,22360000,0,15000000,1,1401
10106018031,2,0,0,5300000,0,0,0,1,1401
10106018031,3,0,0,0,0,0,7000000,1,1401
10106018031,4,0,0,0,0,0,8000000,1,1401
10106018032,1,640000000,0,5300000,17940000,0,0,1,1401
10106018032,2,0,0,5300000,0,0,0,1,1401
10106018032,3,0,0,5300000,0,0,0,1,1401
10106018038,1,680000000,0,0,17940000,0,0,1,1401
10106018041,1,0,0,0,72190000,0,100000000,1,1401
10106018041,2,0,0,0,0,0,10000000,1,1401
10106018426,1,0,0,10000000,267740000,0,30000000,1,1401
10106018426,2,0,0,10000000,120000000,0,0,1,1401
10106018426,3,0,0,10000000,0,0,0,1,1401
10106018426,4,0,0,10000000,0,0,0,1,1401
10106018430,1,856000000,0,0,11900000,0,0,1,1401
10106018433,1,0,0,0,44640000,0,0,1,1401
10106018433,2,0,0,0,0,0,8000000,1,1401
10106018433,3,0,0,0,0,0,7000000,1,1401
10106018435,1,0,0,0,76300000,0,27000000,1,1401
10106018438,1,0,0,5000000,69660000,0,0,1,1401
10106018438,2,0,0,5000000,0,0,0,1,1401
10106018441,1,644000000,0,0,33860000,0,0,1,1401
10107018827,1,0,0,5200000,33180000,0,0,1,1401
10107018827,2,0,0,5000000,0,0,0,1,1401
10107018827,3,0,0,5400000,0,0,0,1,1401
10107018829,1,0,0,5200000,28630000,0,0,1,1401
10107018829,2,0,0,5700000,0,0,0,1,1401
10107018829,3,0,0,5400000,0,0,0,1,1401
10107018833,1,0,0,0,22630000,0,0,1,1401
10107018836,1,0,0,5200000,42220000,0,0,1,1401
10107018836,2,0,0,5200000,0,0,0,1,1401
10107018836,3,0,0,0,0,0,7000000,1,1401
10107018836,4,0,0,0,0,0,8000000,1,1401
10107018836,5,0,0,0,0,0,25000000,1,1401
10107018838,1,0,0,0,11350000,0,0,1,1401
10107018841,1,0,0,5100000,22630000,0,0,1,1401
10107018841,2,0,0,5000000,0,0,0,1,1401
10107019227,1,448000000,0,4200000,7150000,0,20000000,1,1401
10107019232,1,0,0,5000000,0,0,0,1,1401
10107019232,2,0,0,5200000,0,0,0,1,1401
10107019235,3,0,0,0,0,0,7000000,1,1401
10107019235,4,0,0,0,0,0,7000000,1,1401
10107019241,1,0,0,0,0,0,45000000,1,1401
10107019626,1,968000000,0,5000000,44640000,0,0,1,1401
10107019626,2,0,0,4900000,0,0,0,1,1401
10107019626,3,0,0,5000000,0,0,0,1,1401
10107019628,1,0,0,0,33860000,0,0,1,1401
10107019632,1,0,0,0,24600000,0,0,1,1401
10107019632,3,0,0,0,0,0,10000000,1,1401
10107019632,4,0,0,0,0,0,10000000,1,1401
10107019632,5,0,0,0,0,0,10000000,1,1401
10107019635,1,0,0,5200000,0,0,0,1,1401
10107019638,1,1223000000,0,4200000,32640000,0,0,1,1401
10107019638,2,0,0,4200000,0,0,0,1,1401
10107019638,3,0,0,4200000,0,0,4000000,1,1401
10108020028,1,0,0,4300000,42220000,35000000,0,1,1401
10108020028,2,0,0,4300000,0,0,0,1,1401
10108020028,3,0,0,4300000,0,0,8500000,1,1401
10108020028,4,0,0,0,0,0,5000000,1,1401
10108020029,1,825000000,0,5400000,32480000,0,0,1,1401
10108020029,2,0,0,5400000,0,0,0,1,1401
10108020035,1,0,0,0,32480000,0,0,1,1401
10108020036,1,0,0,0,22630000,0,0,1,1401
10108020038,1,0,0,0,64350000,0,0,1,1401
10108020041,1,0,0,5000000,38480000,0,0,1,1401
10108020041,2,0,0,5000000,0,0,0,1,1401
10108020429,1,1096000000,0,4600000,0,0,0,1,1401
10108020429,2,0,0,4700000,0,0,0,1,1401
10108020430,1,0,0,0,17940000,0,0,1,1401
10108020430,2,0,0,5000000,0,0,0,1,1401
10108020432,4,0,0,0,0,0,7500000,1,1401
10108020432,5,0,0,0,0,0,15000000,1,1401
10108020433,1,0,0,0,17940000,0,0,1,1401
10108020433,3,0,0,0,0,0,10000000,1,1401
10108020438,1,0,0,5000000,13390000,0,0,1,1401
10108020438,2,0,0,5000000,0,0,0,1,1401
10108020441,1,0,0,5000000,22360000,0,0,1,1401
10108020441,2,0,0,5100000,0,0,0,1,1401
10108020441,3,0,0,5100000,0,0,7000000,1,1401
10108020441,4,0,0,5200000,0,0,7000000,1,1401
