Address,member,income_pension,income_rent,income_interest,income_aid,income_resale,income_transfer,Fasl,year
10110021620,1,,,1000000.0,,,,1,98
10110021620,2,,,1000000.0,,,,1,98
10110021620,3,,,,,,2000000.0,1,98
10110021615,1,,0025000000,,,,20000000.0,1,98
10110021615,3,,,,,,2000000.0,1,98
10110021615,4,,,,,,18000000.0,1,98
10110021611,3,,,,,,800000.0,1,98
10111023223,2,0262000000,,,,,,1,98
10113024411,1,,,65960000.0,166000000.0,,,1,98
10113024411,2,,,960000.0,,,,1,98
10113024411,3,,,960000.0,,,,1,98
10113024411,4,,,960000.0,,,2000000.0,1,98
10113024408,1,,0055000000,860000.0,,,,1,98
10113024408,2,,,860000.0,,,,1,98
10113024408,3,,,860000.0,,,30000000.0,1,98
10113024420,1,0202000000,,730000.0,,,,1,98
10113024420,2,,,730000.0,,,,1,98
10113024423,1,0226000000,,700000.0,,,,1,98
10113024423,2,,,700000.0,,,,1,98
10111023212,1,,,,,,40000000.0,1,98
10111023212,2,,,,,,50000000.0,1,98
10111023211,1,0442000000,,,,,,1,98
10111023216,1,0382000000,0010000000,,,,,1,98
10116025611,1,,,,,,15000000.0,1,98
10116025611,2,,,760000.0,,,,1,98
10116025611,3,,,760000.0,,,2500000.0,1,98
10116025620,2,0214000000,,500000.0,,,,1,98
10116025620,3,,,,,,2500000.0,1,98
10116025617,1,0310000000,0055000000,,,,,1,98
10110022009,1,,,,,,10000000.0,1,98
10110022010,1,0064000000,,,,,40000000.0,1,98
10110022013,1,,0132000000,,,,,1,98
10110022014,3,,,,,,2500000.0,1,98
10113024414,1,,,,20000000.0,,12000000.0,1,98
10110022020,1,,,1750000.0,27000000.0,,,1,98
10110022020,2,,,960000.0,,,,1,98
10110022020,3,,,750000.0,,,,1,98
10111023217,1,0226000000,,,,,15000000.0,1,98
10102012416,1,0184000000,,760000.0,,,,1,98
10110022023,1,,0144000000,,,,,1,98
10113024417,1,,,861000.0,,,12000000.0,1,98
10113024417,2,,,861000.0,,,,1,98
10113024417,3,,,861000.0,14000000.0,,2000000.0,1,98
10116025623,1,,,500000.0,,,90000000.0,1,98
10116025623,2,,,500000.0,,,,1,98
10116025608,3,,,,,,2000000.0,1,98
10116025608,4,,,,,,1500000.0,1,98
10102012410,1,,0046800000,850000.0,178000000.0,,,1,98
10102012410,2,,,850000.0,,,,1,98
10102012418,1,,,860000.0,,,,1,98
10102012418,2,,,860000.0,,,,1,98
10102012423,1,0514000000,0025000000,,,,,1,98
10102012420,1,0226000000,0050000000,,,,,1,98
10104014820,4,,,,,,2500000.0,1,98
10104014808,1,,0160000000,,,,,1,98
10104014814,1,0358000000,,650000.0,,,,1,98
10104014814,2,,,650000.0,,,,1,98
10104014814,3,,,650000.0,,,,1,98
10104014809,3,,,,,,2000000.0,1,98
10104014817,3,,,,,,800000.0,1,98
10104014817,4,,,,,,700000.0,1,98
10104014817,5,,,,12600000.0,,,1,98
10116025616,1,,,,18000000.0,,15000000.0,1,98
10102012411,1,,,500000.0,,,,1,98
10102012411,2,,,500000.0,,,,1,98
10102012411,3,,,500000.0,,,,1,98
10102012411,4,,,500000.0,,,1000000.0,1,98
10107019607,1,,,850000.0,,,,1,98
10107019607,2,,,850000.0,,,,1,98
10107019607,3,,,850000.0,,,1200000.0,1,98
10107019614,1,,,,,,50000000.0,1,98
10107019616,3,,,,,,5000000.0,1,98
10107019623,1,,,,,,15000000.0,1,98
10107019623,3,,,,,,4000000.0,1,98
10107019623,4,,,,,,3000000.0,1,98
10107019620,1,0286000000,0036000000,960000.0,,,,1,98
10107019620,2,0274000000,,960000.0,,,,1,98
10107019611,1,0232000000,,1370000.0,,,,1,98
10107019611,2,0202000000,,1370000.0,,,,1,98
10105017223,1,0124000000,,,,,,1,98
10105017223,2,,,,,,2000000.0,1,98
10105017223,3,,,,,,2000000.0,1,98
10105017223,4,,,,,,2000000.0,1,98
10105017208,1,,,920000.0,,,,1,98
10105017208,2,,,920000.0,,,,1,98
10105017208,3,,,650000.0,,,1500000.0,1,98
10105017208,4,,,,,,1000000.0,1,98
10105017211,1,,,950000.0,,15000000.0,,1,98
10105017211,2,,,860000.0,,,,1,98
10105017211,3,,,900000.0,,,1800000.0,1,98
10105017211,4,,,860000.0,,,2000000.0,1,98
10105017220,3,,,,,,5000000.0,1,98
10105017220,4,,,,,,1000000.0,1,98
10105017216,1,,,900000.0,,,,1,98
10105017216,2,,,900000.0,,,,1,98
10105017216,3,,,900000.0,,,,1,98
10105017216,4,,,,,,800000.0,1,98
10105017214,1,,,800000.0,,,,1,98
10105017214,2,,,800000.0,,,,1,98
10105017214,3,,,800000.0,,,,1,98
10105017214,4,,,800000.0,,,,1,98
10116026013,1,,,860000.0,18000000.0,,,1,98
10105015218,1,0220000000,,,,,,1,98
10114024814,1,,,,,,50000000.0,1,98
10114024814,2,,,,,,5000000.0,1,98
10108020018,1,,0035000000,850000.0,14400000.0,,,1,98
10116026010,3,,,,,,5000000.0,1,98
10116026020,1,,0144000000,,,,,1,98
10114024823,3,,,,,,5000000.0,1,98
10114024823,4,,,,,,5000000.0,1,98
10116026023,1,0490000000,,500000.0,,,,1,98
10116026023,2,0274000000,,500000.0,,,,1,98
10116026014,1,,,,,,40000000.0,1,98
10108020008,1,,,700000.0,11400000.0,,,1,98
10108020008,2,,,700000.0,,,,1,98
10108020008,3,,,960000.0,,,,1,98
10108020011,1,,,840000.0,,,,1,98
10108020011,2,,,750000.0,,7000000.0,,1,98
10108020011,3,,,,,,1500000.0,1,98
10108020011,4,,,,,,1000000.0,1,98
10108020023,1,,0035000000,,,,,1,98
10108020023,3,,,,,,35000000.0,1,98
10108020014,2,,,850000.0,,,,1,98
10108020014,3,,,,,,2500000.0,1,98
10108020014,4,,,850000.0,12000000.0,,,1,98
10105017623,3,,,,,,5000000.0,1,98
10105017607,1,0346000000,,580000.0,,,,1,98
10105015220,3,,,,,,5000000.0,1,98
10105015220,4,,,,,,5000000.0,1,98
10105017612,1,0238000000,,,,,,1,98
10105017614,1,0238000000,,,,,,1,98
10105017614,2,,,,,,2500000.0,1,98
10105017614,3,,,,,,3000000.0,1,98
10105015209,1,0168000000,,600000.0,,,,1,98
10105015209,2,,,600000.0,,,,1,98
10105015209,3,,,600000.0,,,,1,98
10105015214,2,,,920000.0,,,,1,98
10105015208,3,,,,12000000.0,,,1,98
10116026008,1,0310000000,,,,,,1,98
10116026008,3,,,,,,3000000.0,1,98
10116026008,4,,,,,,3000000.0,1,98
10105015223,1,,,861000.0,,,,1,98
10105015223,2,,,861000.0,,,,1,98
10105015223,3,,,861000.0,,,,1,98
10105015223,4,,,861000.0,,,,1,98
10114024809,1,0166000000,,820000.0,,,,1,98
10114024818,1,,,760000.0,,,,1,98
10114024818,2,,,760000.0,,,,1,98
10114024818,3,,,760000.0,,,,1,98
10114024818,4,,,,,,5000000.0,1,98
10114024820,1,,,,,,35000000.0,1,98
10114024820,3,,,,,,5000000.0,1,98
10114024820,4,,,,,,5000000.0,1,98
10111022408,1,,,500000.0,,,,1,98
10111022408,2,,,500000.0,,,,1,98
10111022408,3,,,500000.0,,,,1,98
10111022423,1,,,,,,10000000.0,1,98
10111022423,2,,,1000000.0,,,,1,98
10111022407,1,,0024000000,,,,,1,98
10103012820,1,,,861000.0,,,,1,98
10103012820,2,,,861000.0,,,,1,98
10103012820,3,,,861000.0,,,5000000.0,1,98
10103012820,4,,,,,,5000000.0,1,98
10114024810,1,,,,,,30000000.0,1,98
10114024810,2,,,800000.0,,,,1,98
10114024810,3,,,,,,800000.0,1,98
10114024810,4,,,,,,500000.0,1,98
10103012808,1,,,980000.0,,,,1,98
10103012808,2,,,980000.0,,,,1,98
10103012808,3,,,860000.0,,,20000000.0,1,98
10103012808,4,,,,,,2000000.0,1,98
10103012813,1,0169000000,,168000000.0,,,,1,98
10103012811,1,0226000000,,560000.0,,,,1,98
10103012811,2,,,560000.0,,,,1,98
10103012814,1,0205000000,,,,,10000000.0,1,98
10101010808,1,0250000000,,,,,,1,98
10101010808,2,,,,4500000.0,,,1,98
10104014014,1,,,,,,25000000.0,1,98
10104014014,2,,,,,,10000000.0,1,98
10104014014,3,,,,,,2000000.0,1,98
10104014014,4,,,,,,2000000.0,1,98
10104014014,5,,,,,,2000000.0,1,98
10106018011,1,0238000000,,500000.0,,,,1,98
10106018011,2,,,500000.0,,,,1,98
10106018011,3,,,500000.0,,,,1,98
10105016420,1,,,,,,20000000.0,1,98
10105016420,2,,,,,,2000000.0,1,98
10105016420,3,,,,,,2000000.0,1,98
10109021217,1,,,50000000.0,,,,1,98
10109021217,2,,,900000.0,,,,1,98
10109021217,3,,,,,,5000000.0,1,98
10109021217,4,,,,,,4000000.0,1,98
10112023608,1,0244000000,0052000000,,,,,1,98
10112023608,2,,0015000000,,,,,1,98
10219033408,1,,,,289671000.0,,,1,98
10219033417,1,0156891000,0042000000,,,,,1,98
10219033420,1,0145610000,,,,,,1,98
10219033423,1,,,,,,25000000.0,1,98
10205028613,1,0304309252,,20000000.0,,,,1,98
10207029823,1,,,800000.0,,,240000000.0,1,98
10210031408,1,0257100000,,,3040000.0,,,1,98
10210031008,1,0141206750,,,,,,1,98
10210031011,1,,,,,,1500000.0,1,98
10210031014,1,,,1800000.0,,,,1,98
10210031423,1,,,,2550000.0,,,1,98
10220033814,1,0226000000,,490000.0,,,,1,98
10220033814,2,,,490000.0,,,,1,98
10220033814,3,,,490000.0,,,,1,98
10220033814,4,,,490000.0,,,,1,98
10220033817,1,0226000000,,,,,,1,98
10220033823,3,,,,,,1000000.0,1,98
10210031411,1,0308755000,,,,,,1,98
10207029420,1,,,,,,1500000.0,1,98
10201026208,1,,0288000000,180000000.0,,,,1,98
10201026211,1,,,,,,3000000.0,1,98
10201026217,1,,,300000000.0,,,,1,98
10201026223,1,0268744000,,,,,,1,98
10210031414,1,0248755000,,,,,,1,98
10220033811,2,,,900000.0,,,,1,98
10227035420,1,,,,,,10000000.0,1,98
10227035414,1,,,,,,15000000.0,1,98
10227035411,1,,,900000.0,,,10000000.0,1,98
10215032220,1,0310000000,,,,,,1,98
10215032220,2,,,1300000.0,,,,1,98
10207029811,1,,,,,,46000000.0,1,98
10218033008,1,0319800000,,,,,,1,98
10218033011,1,,,,,,90000000.0,1,98
10218033014,1,,0035000000,,,,,1,98
10208030614,1,,0156000000,2500000.0,,,10000000.0,1,98
10208030620,1,0226000000,,3000000.0,,,2000000.0,1,98
10202027808,1,0194480000,,,,,,1,98
10202027423,1,0258750000,0090000000,,,,,1,98
10201026608,1,0357000000,,,,,,1,98
10201026611,1,0307800000,0084000000,,,,,1,98
10201026613,1,,0175000000,,,,,1,98
10201026614,1,0357000000,,,,,250000000.0,1,98
10201026620,1,,,,,,5000000.0,1,98
10202027420,1,0315075000,,,,,,1,98
10202027420,2,0298875000,,,,,,1,98
10218033017,1,,,,,,10000000.0,1,98
10218033023,1,,,22400000.0,,,130000000.0,1,98
10208030623,1,,,2400000.0,,,8000000.0,1,98
10208030608,1,,,4000000.0,,,50000000.0,1,98
10208030617,1,,,3400000.0,,,55000000.0,1,98
10227035423,1,,,,,,30000000.0,1,98
10227035417,1,0406000000,,500000.0,,,,1,98
10215032218,1,,,,,,2000000.0,1,98
10221034211,1,,,,,,3000000.0,1,98
10221034220,1,,,860000.0,,,,1,98
10221034220,2,0340434732,,,,,,1,98
10221034214,1,,,,,,2500000.0,1,98
10210031417,1,0204455000,,,,,,1,98
10210031417,2,0206455000,,,,,,1,98
10207030217,1,0478950000,0060000000,1580000.0,,,,1,98
10207030214,1,0284500000,0060000000,3100000.0,,,,1,98
10207030214,4,,,,,25000000.0,,1,98
10207030214,5,0158500000,,800000.0,,,,1,98
10216032614,1,0218075000,,6156000.0,,,,1,98
10202027011,1,,,730000.0,,,3000000.0,1,98
10202027014,1,,,3380000.0,,,,1,98
10202027023,1,,,,,,30000000.0,1,98
